"nom_sci","xcoord","ycoord","annee","code_spe","groupe"
"Meles meles","308118.039555","6826151.43224","2017","7","3"
"Sus scrofa","257812.779","6842358.162","2017","10","3"
"Sus scrofa","276877.558997","6838137.95075","2017","10","3"
"Sus scrofa","228816.839765","6813009.82934","2017","10","3"
"Capreolus capreolus","232362.306","6812239.238","2017","9","4"
"Meles meles","248685.538268","6808600.34933","2017","7","3"
"Sus scrofa","314109.112087","6826737.18702","2017","10","3"
"Sus scrofa","315050.585045","6826520.36088","2017","10","3"
"Sus scrofa","351839.972046","6838779.38344","2017","10","3"
"Sus scrofa","351839.972046","6838779.38344","2017","10","3"
"Sus scrofa","351839.972046","6838779.38344","2017","10","3"
"Sus scrofa","351839.972046","6838779.38344","2017","10","3"
"Sus scrofa","363120.382054","6839315.53161","2017","10","3"
"Capreolus capreolus","223377.922504","6814398.06605","2017","9","4"
"Meles meles","264989.513588","6771452.63313","2017","7","3"
"Sus scrofa","306072.378","6773065.346","2017","10","3"
"Meles meles","286676.541757","6776991.18866","2017","7","3"
"Capreolus capreolus","295924.904012","6772274.67527","2017","9","4"
"Meles meles","235435.886","6760906.538","2017","7","3"
"Meles meles","219228.723011","6762079.2904","2017","7","3"
"Sus scrofa","242748.411206","6756711.95762","2017","10","3"
"Sus scrofa","272145.138208","6743325.22017","2017","10","3"
"Capreolus capreolus","256127.449459","6771813.00011","2017","9","4"
"Sus scrofa","406283.117118","6663282.76176","2014","10","3"
"Sus scrofa","390634.606201","6676776.4657","2014","10","3"
"Sus scrofa","389478.396927","6677092.50918","2014","10","3"
"Sus scrofa","264660.18012","6771438.74581","2017","10","3"
"Sus scrofa","319914.317472","6776715.75517","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Sus scrofa","272829.76542","6742439.54315","2017","10","3"
"Capreolus capreolus","278404.386","6748098.584","2017","9","4"
"Capreolus capreolus","350256.333","6737931.634","2017","9","4"
"Sus scrofa","350116.573296","6738074.65196","2017","10","3"
"Sus scrofa","350605.579556","6713687.68008","2017","10","3"
"Meles meles","352364.759","6696711.583","2017","7","3"
"Sus scrofa","348956.866","6739436.499","2017","10","3"
"Sus scrofa","332694.483644","6783100.76753","2019","10","3"
"Meles meles","339065.93","6795770.771","2019","7","3"
"Meles meles","338797.237332","6795904.45255","2019","7","3"
"Sus scrofa","358017.769","6793244.039","2019","10","3"
"Sus scrofa","356284.262","6792472.464","2019","10","3"
"Sus scrofa","352970.722","6695927.42","2017","10","3"
"Sus scrofa","351240.029134","6698569.28079","2017","10","3"
"Capreolus capreolus","347377.979411","6694112.02263","2017","9","4"
"Sus scrofa","346105.771004","6694377.38088","2017","10","3"
"Sus scrofa","346391.968901","6694287.42375","2017","10","3"
"Sus scrofa","346391.968901","6694287.42375","2017","10","3"
"Sus scrofa","357503.706677","6683693.21381","2017","10","3"
"Sus scrofa","357503.706677","6683693.21381","2017","10","3"
"Sus scrofa","356952.175896","6683284.48133","2017","10","3"
"Sus scrofa","384920.074425","6679044.67567","2017","10","3"
"Meles meles","389205.016508","6677208.00697","2017","7","3"
"Sus scrofa","393042.546816","6675812.17751","2017","10","3"
"Sus scrofa","361475.097378","6693539.2536","2017","10","3"
"Capreolus capreolus","191938.049715","6849508.19719","2017","9","4"
"Meles meles","189577.590229","6777791.19026","2017","7","3"
"Sus scrofa","196867.360438","6775282.84718","2017","10","3"
"Sus scrofa","181488.087801","6784908.18294","2017","10","3"
"Meles meles","156362.448217","6834542.80595","2017","7","3"
"Meles meles","157543.534643","6834381.97895","2017","7","3"
"Sus scrofa","197354.608","6811135.637","2017","10","3"
"Sus scrofa","352789.43293","6792637.78085","2017","10","3"
"Sus scrofa","352393.014","6792616.766","2017","10","3"
"Sus scrofa","352392.777","6792634.265","2017","10","3"
"Sus scrofa","352987.964658","6792621.9858","2017","10","3"
"Sus scrofa","352978.048439","6792621.91943","2017","10","3"
"Sus scrofa","357915.806418","6793248.79361","2017","10","3"
"Sus scrofa","346878.458576","6791517.9545","2017","10","3"
"Sus scrofa","345189.804","6792886.317","2017","10","3"
"Sus scrofa","339516.249126","6795565.9268","2017","10","3"
"Sus scrofa","339516.249126","6795565.9268","2017","10","3"
"Sus scrofa","375822.387","6808108.564","2017","10","3"
"Sus scrofa","386963.546669","6813494.01026","2017","10","3"
"Capreolus capreolus","375912.373646","6808154.05592","2017","9","4"
"Meles meles","381008.70202","6822529.42523","2017","7","3"
"Capreolus capreolus","375487.834436","6807884.01245","2017","9","4"
"Meles meles","227456.263","6846856.48","2017","7","3"
"Meles meles","228482.455","6846920.014","2017","7","3"
"Capreolus capreolus","256908.877","6842705.477","2017","9","4"
"Sus scrofa","324844.099223","6829525.35332","2017","10","3"
"Sus scrofa","324844.099223","6829525.35332","2017","10","3"
"Sus scrofa","327119.97797","6831281.22492","2017","10","3"
"Meles meles","340542.685555","6838142.78976","2017","7","3"
"Sus scrofa","327212.39456","6831399.63005","2017","10","3"
"Sus scrofa","363312.919","6839260.563","2017","10","3"
"Meles meles","320014.84352","6827680.74183","2017","7","3"
"Sus scrofa","287986.395","6834054.464","2017","10","3"
"Sus scrofa","289350.149843","6833726.55428","2017","10","3"
"Sus scrofa","289350.149843","6833726.55428","2017","10","3"
"Meles meles","224685.343","6814209.849","2017","7","3"
"Sus scrofa","284501.277133","6734547.10075","2017","10","3"
"Sus scrofa","295817.028023","6768945.84579","2017","10","3"
"Sus scrofa","292407.678","6729576.766","2017","10","3"
"Meles meles","266140.975907","6745256.53332","2017","7","3"
"Sus scrofa","288700.792","6730827.192","2017","10","3"
"Meles meles","276076.248909","6740900.33211","2017","7","3"
"Meles meles","296056.265285","6729068.94249","2017","7","3"
"Sus scrofa","285521.905046","6733332.68421","2017","10","3"
"Sus scrofa","233705.756321","6761382.20906","2017","10","3"
"Capreolus capreolus","235045.901","6764574.808","2017","9","4"
"Sus scrofa","234690.528839","6761190.44307","2017","10","3"
"Sus scrofa","234690.528839","6761190.44307","2017","10","3"
"Sus scrofa","234690.528839","6761190.44307","2017","10","3"
"Sus scrofa","234690.528839","6761190.44307","2017","10","3"
"Sus scrofa","239719.100217","6766438.29412","2017","10","3"
"Capreolus capreolus","244099.540134","6754039.87718","2017","9","4"
"Sus scrofa","243325.988716","6755604.92529","2017","10","3"
"Sus scrofa","235346.059215","6760950.17591","2017","10","3"
"Meles meles","228160.701293","6762416.82812","2017","7","3"
"Meles meles","232530.875","6761624.192","2017","7","3"
"Sus scrofa","349422.829067","6791137.90935","2019","10","3"
"Meles meles","293920.70608","6761710.15243","2017","7","3"
"Meles meles","302254.776077","6772016.11509","2017","7","3"
"Capreolus capreolus","256125.921894","6771803.29967","2017","9","4"
"Sus scrofa","242118.047","6767264.385","2017","10","3"
"Sus scrofa","369353.842043","6802816.46168","2017","10","3"
"Sus scrofa","369162.440937","6802763.90301","2017","10","3"
"Meles meles","380887.657","6822910.801","2017","7","3"
"Meles meles","371770.678931","6803972.42843","2017","7","3"
"Sus scrofa","368306.127569","6802505.66171","2017","10","3"
"Sus scrofa","381693.629782","6813155.45365","2017","10","3"
"Sus scrofa","374590.029567","6807255.2471","2017","10","3"
"Sus scrofa","380319.261586","6828197.2953","2017","10","3"
"Sus scrofa","363312.919","6839260.563","2017","10","3"
"Sus scrofa","315499.748","6826541.192","2017","10","3"
"Sus scrofa","356109.67375","6839420.81514","2017","10","3"
"Sus scrofa","354324.469326","6839233.88455","2017","10","3"
"Sus scrofa","235567.919","6848251.628","2017","10","3"
"Meles meles","229058.955474","6846954.49116","2017","7","3"
"Sus scrofa","255254.326482","6843235.54122","2017","10","3"
"Meles meles","230767.585","6847117.783","2017","7","3"
"Sus scrofa","226657.477117","6846826.56603","2017","10","3"
"Sus scrofa","225321.203558","6847056.51269","2017","10","3"
"Sus scrofa","247704.026929","6845508.51976","2017","10","3"
"Sus scrofa","309458.590618","6817155.92211","2017","10","3"
"Sus scrofa","310569.752731","6815770.37201","2017","10","3"
"Sus scrofa","310569.752731","6815770.37201","2017","10","3"
"Sus scrofa","310569.752731","6815770.37201","2017","10","3"
"Capreolus capreolus","316963.527052","6809457.09799","2017","9","4"
"Sus scrofa","306643.299","6826048.059","2017","10","3"
"Sus scrofa","287070.827265","6776695.3591","2017","10","3"
"Sus scrofa","330649.423932","6782614.05997","2017","10","3"
"Meles meles","319063.055369","6772525.21386","2017","7","3"
"Capreolus capreolus","296155.968007","6771842.17917","2017","9","4"
"Meles meles","235030.201054","6764579.56764","2017","7","3"
"Sus scrofa","218022.539529","6763104.74057","2017","10","3"
"Sus scrofa","351840.520059","6734486.81823","2016","10","3"
"Sus scrofa","347437.008716","6744621.24898","2016","10","3"
"Sus scrofa","350638.83","6699095.088","2016","10","3"
"Capreolus capreolus","350781.188288","6717343.25398","2016","9","4"
"Meles meles","363279.514701","6688012.30036","2016","7","3"
"Sus scrofa","343549.253","6696496.782","2016","10","3"
"Meles meles","342017.030231","6698483.30012","2016","7","3"
"Meles meles","343824.871815","6696089.19308","2016","7","3"
"Meles meles","340560.51924","6700269.78386","2016","7","3"
"Sus scrofa","350482.028477","6725489.02539","2016","10","3"
"Meles meles","350181.055181","6711370.84821","2016","7","3"
"Meles meles","352473.249","6732408.125","2016","7","3"
"Capreolus capreolus","348956.866","6739436.499","2016","9","4"
"Capreolus capreolus","348514.72","6740332.062","2016","9","4"
"Sus scrofa","348435.073315","6740515.38099","2016","10","3"
"Sus scrofa","348736.923","6704596.584","2016","10","3"
"Sus scrofa","348117.34","6741249.031","2016","10","3"
"Sus scrofa","348736.923","6704596.584","2016","10","3"
"Sus scrofa","348736.923","6704596.584","2016","10","3"
"Meles meles","369770.438","6682595.813","2016","7","3"
"Capreolus capreolus","366020.125132","6684948.88559","2016","9","4"
"Sus scrofa","367491.082922","6683934.54857","2016","10","3"
"Sus scrofa","365361.675234","6685563.61528","2016","10","3"
"Sus scrofa","345124.662371","6694860.57107","2016","10","3"
"Sus scrofa","340983.636849","6699712.55782","2016","10","3"
"Meles meles","382105.89","6680789.594","2014","7","3"
"Meles meles","394309.348172","6675246.23874","2016","7","3"
"Meles meles","332672.534551","6705519.13276","2016","7","3"
"Sus scrofa","319271.867","6707501.105","2016","10","3"
"Capreolus capreolus","311868.597","6719966.779","2016","9","4"
"Capreolus capreolus","313261.046","6718524.943","2016","9","4"
"Capreolus capreolus","337205.928","6704053.897","2016","9","4"
"Capreolus capreolus","338161.336","6703660.882","2016","9","4"
"Capreolus capreolus","310271.902","6721113.013","2016","9","4"
"Capreolus capreolus","333382.243","6705157.609","2016","9","4"
"Capreolus capreolus","322613.986","6712036.34","2016","9","4"
"Meles meles","305034.43","6723784.54","2016","7","3"
"Meles meles","350475.141209","6688083.90695","2016","7","3"
"Capreolus capreolus","356386.147876","6683115.84261","2016","9","4"
"Capreolus capreolus","356386.147876","6683115.84261","2016","9","4"
"Capreolus capreolus","342824.552501","6697459.9738","2016","9","4"
"Meles meles","347576.845271","6694091.48098","2016","7","3"
"Sus scrofa","345936.367889","6694511.3854","2016","10","3"
"Meles meles","347469.224215","6743016.71296","2016","7","3"
"Capreolus capreolus","349910.843498","6708026.30945","2016","9","4"
"Capreolus capreolus","350788.144742","6717443.38393","2016","9","4"
"Capreolus capreolus","350454.612721","6715284.70369","2016","9","4"
"Meles meles","350871.54","6718039.576","2016","7","3"
"Meles meles","349850.184904","6699982.14328","2016","7","3"
"Capreolus capreolus","348906.199179","6739522.69284","2016","9","4"
"Meles meles","349646.287286","6700436.44428","2016","7","3"
"Capreolus capreolus","348746.395328","6704195.03717","2016","9","4"
"Capreolus capreolus","352437.714","6731409.188","2016","9","4"
"Capreolus capreolus","350256.333","6737931.634","2016","9","4"
"Meles meles","351092.108","6736123.654","2016","7","3"
"Meles meles","348717.870853","6739875.32078","2016","7","3"
"Capreolus capreolus","349900.57","6708223.669","2016","9","4"
"Meles meles","351073.307","6724011.556","2016","7","3"
"Sus scrofa","349402.412591","6791116.04805","2019","10","3"
"Meles meles","348002.277599","6790892.88543","2019","7","3"
"Capreolus capreolus","382319.40978","6680489.7803","2016","9","4"
"Capreolus capreolus","382223.911498","6680629.43979","2016","9","4"
"Capreolus capreolus","382223.911498","6680629.43979","2016","9","4"
"Meles meles","389573.242974","6677060.76318","2016","7","3"
"Meles meles","402677.055452","6668513.44151","2016","7","3"
"Meles meles","401325.919","6670853.933","2016","7","3"
"Capreolus capreolus","389010.726811","6677274.18594","2016","9","4"
"Capreolus capreolus","382336.417225","6680465.24087","2016","9","4"
"Meles meles","387372.917799","6678010.07746","2016","7","3"
"Capreolus capreolus","350560.945919","6699158.48464","2016","9","4"
"Capreolus capreolus","350214.105306","6711667.9491","2016","9","4"
"Meles meles","349850.237174","6709271.90165","2016","7","3"
"Sus scrofa","351507.021","6735212.655","2016","10","3"
"Sus scrofa","351507.021","6735212.655","2016","10","3"
"Sus scrofa","351507.021","6735212.655","2016","10","3"
"Sus scrofa","351507.021","6735212.655","2016","10","3"
"Sus scrofa","350994.564923","6722820.21842","2016","10","3"
"Sus scrofa","322443.74618","6707209.04937","2016","10","3"
"Sus scrofa","355594.95163","6694430.35769","2016","10","3"
"Sus scrofa","346200.627665","6694345.68625","2016","10","3"
"Sus scrofa","344137.248","6695700.257","2016","10","3"
"Meles meles","406031.340059","6663981.97575","2016","7","3"
"Capreolus capreolus","352437.714","6731409.188","2016","9","4"
"Sus scrofa","349440.539652","6701305.36076","2016","10","3"
"Sus scrofa","349440.539652","6701305.36076","2016","10","3"
"Sus scrofa","351299.721196","6735667.67498","2016","10","3"
"Meles meles","347457.143","6743119.874","2016","7","3"
"Meles meles","347446.488719","6743721.1954","2016","7","3"
"Capreolus capreolus","347395.0895","6744815.9674","2016","9","4"
"Sus scrofa","350560.945919","6699158.48464","2016","10","3"
"Meles meles","352459.474867","6732009.144","2016","7","3"
"Sus scrofa","350994.564923","6722820.21842","2016","10","3"
"Sus scrofa","317508.266","6706550.212","2016","10","3"
"Meles meles","323220.02","6711252.057","2016","7","3"
"Sus scrofa","317626.209","6716697.369","2016","10","3"
"Meles meles","317994.877729","6808941.4704","2017","7","3"
"Meles meles","311083.414","6720569.291","2016","7","3"
"Meles meles","311441.084596","6720382.73864","2016","7","3"
"Sus scrofa","325208.89","6707315.059","2016","10","3"
"Sus scrofa","350714.898","6737046.458","2016","10","3"
"Sus scrofa","351349.939351","6725176.76822","2016","10","3"
"Sus scrofa","352708.862278","6696350.65063","2016","10","3"
"Capreolus capreolus","351973.543","6697625.145","2016","9","4"
"Sus scrofa","347395.0895","6744815.9674","2016","10","3"
"Sus scrofa","347395.0895","6744815.9674","2016","10","3"
"Capreolus capreolus","347457.143","6743119.874","2016","9","4"
"Sus scrofa","350714.898","6737046.458","2016","10","3"
"Sus scrofa","350714.898","6737046.458","2016","10","3"
"Sus scrofa","350714.898","6737046.458","2016","10","3"
"Sus scrofa","350714.898","6737046.458","2016","10","3"
"Sus scrofa","350714.898","6737046.458","2016","10","3"
"Sus scrofa","350714.898","6737046.458","2016","10","3"
"Sus scrofa","350187.020087","6738003.70341","2016","10","3"
"Sus scrofa","350187.020087","6738003.70341","2016","10","3"
"Sus scrofa","351436.815738","6725669.05395","2016","10","3"
"Sus scrofa","363268.132198","6688725.01368","2016","10","3"
"Meles meles","358286.149668","6684590.73647","2016","7","3"
"Cervus elaphus","360813.822974","6691764.62443","2016","8","4"
"Sus scrofa","327642.587783","6708179.48347","2016","10","3"
"Sus scrofa","347371.462292","6744819.50802","2016","10","3"
"Sus scrofa","317941.632642","6716313.35015","2016","10","3"
"Sus scrofa","317941.632642","6716313.35015","2016","10","3"
"Sus scrofa","317941.632642","6716313.35015","2016","10","3"
"Sus scrofa","317941.632642","6716313.35015","2016","10","3"
"Sus scrofa","308193.125083","6722430.05619","2016","10","3"
"Sus scrofa","308193.125083","6722430.05619","2016","10","3"
"Sus scrofa","343145.110695","6697069.37793","2016","10","3"
"Sus scrofa","343549.253","6696496.782","2016","10","3"
"Sus scrofa","343549.253","6696496.782","2016","10","3"
"Sus scrofa","343549.253","6696496.782","2016","10","3"
"Sus scrofa","365711.216776","6685277.65282","2016","10","3"
"Capreolus capreolus","350464.725643","6712708.44575","2016","9","4"
"Sus scrofa","351697.091585","6728402.39896","2016","10","3"
"Sus scrofa","352570.897182","6696494.79924","2016","10","3"
"Sus scrofa","349876.24337","6710026.83906","2016","10","3"
"Sus scrofa","350538.669058","6692779.07772","2016","10","3"
"Sus scrofa","350538.669058","6692779.07772","2016","10","3"
"Sus scrofa","350538.669058","6692779.07772","2016","10","3"
"Sus scrofa","368973.982","6683173.346","2016","10","3"
"Sus scrofa","348719.410643","6705398.1992","2016","10","3"
"Sus scrofa","347422.845002","6743621.26392","2016","10","3"
"Sus scrofa","350181.055181","6711370.84821","2016","10","3"
"Sus scrofa","349347.969","6701693.271","2016","10","3"
"Sus scrofa","347371.462292","6744819.50802","2016","10","3"
"Meles meles","360102.859361","6789578.44516","2019","7","3"
"Sus scrofa","347371.462292","6744819.50802","2016","10","3"
"Sus scrofa","347371.462292","6744819.50802","2016","10","3"
"Sus scrofa","351073.307","6724011.556","2016","10","3"
"Meles meles","386520.449142","6678300.49887","2016","7","3"
"Sus scrofa","164995.793","6829070.467","2016","10","3"
"Meles meles","151859.795553","6841101.13254","2016","7","3"
"Sus scrofa","202866.26227","6812374.10867","2016","10","3"
"Sus scrofa","202866.26227","6812374.10867","2016","10","3"
"Capreolus capreolus","204276.568504","6773862.97935","2016","9","4"
"Meles meles","214967.126307","6816730.92873","2016","7","3"
"Meles meles","181312.040647","6814017.19893","2016","7","3"
"Meles meles","191513.096694","6811232.80073","2016","7","3"
"Meles meles","216294.62","6816187.549","2016","7","3"
"Meles meles","186700.052055","6812112.93284","2016","7","3"
"Meles meles","177568.224","6814069.108","2016","7","3"
"Meles meles","204276.568504","6773862.97935","2016","7","3"
"Meles meles","179529.526678","6786088.14109","2016","7","3"
"Sus scrofa","179986.759353","6785890.96276","2016","10","3"
"Meles meles","183372.361451","6782991.27292","2016","7","3"
"Sus scrofa","178972.722462","6786311.91062","2016","10","3"
"Meles meles","178972.722462","6786311.91062","2016","7","3"
"Meles meles","161121.753","6845029.546","2016","7","3"
"Capreolus capreolus","208967.197848","6851045.57355","2016","9","4"
"Capreolus capreolus","201301.670081","6852958.35709","2016","9","4"
"Meles meles","171009.336326","6846437.37828","2016","7","3"
"Meles meles","178118.91964","6804395.72207","2016","7","3"
"Capreolus capreolus","179805.536094","6785974.40547","2016","9","4"
"Capreolus capreolus","154364.902891","6842019.45688","2016","9","4"
"Capreolus capreolus","169094.243899","6823563.89165","2016","9","4"
"Capreolus capreolus","202163.89809","6811998.42219","2016","9","4"
"Capreolus capreolus","212703.372747","6815971.60125","2016","9","4"
"Capreolus capreolus","214866.561","6816747.267","2016","9","4"
"Capreolus capreolus","210959.732085","6815586.19081","2016","9","4"
"Capreolus capreolus","190168.658204","6811169.12863","2016","9","4"
"Capreolus capreolus","208713.889953","6815547.43268","2016","9","4"
"Capreolus capreolus","175239.285988","6789195.4431","2016","9","4"
"Capreolus capreolus","177718.717511","6805783.64933","2016","9","4"
"Capreolus capreolus","177818.463215","6802431.34636","2016","9","4"
"Capreolus capreolus","172642.298617","6792758.22862","2016","9","4"
"Capreolus capreolus","172547.024","6793592.816","2016","9","4"
"Capreolus capreolus","177574.763","6801883.891","2016","9","4"
"Capreolus capreolus","173395.795","6816233.985","2016","9","4"
"Capreolus capreolus","175932.146","6814708.661","2016","9","4"
"Capreolus capreolus","173139.598","6817159.31","2016","9","4"
"Capreolus capreolus","172547.024","6793592.816","2016","9","4"
"Meles meles","166247.562424","6825895.96976","2016","7","3"
"Meles meles","168025.280308","6824531.69768","2016","7","3"
"Capreolus capreolus","162294.259","6833068.848","2016","9","4"
"Capreolus capreolus","202276.267483","6852673.59368","2016","9","4"
"Capreolus capreolus","189737.377961","6777670.10254","2016","9","4"
"Capreolus capreolus","177895.721","6786865.458","2016","9","4"
"Capreolus capreolus","200428.867801","6775115.88698","2016","9","4"
"Capreolus capreolus","184774.983039","6781888.99218","2016","9","4"
"Capreolus capreolus","201520.414432","6774602.83112","2016","9","4"
"Capreolus capreolus","380313.756","6827799.457","2019","9","4"
"Capreolus capreolus","380301.802","6827800.334","2019","9","4"
"Meles meles","187809.35","6811845.039","2016","7","3"
"Meles meles","183855.662783","6814178.51126","2016","7","3"
"Capreolus capreolus","177248.116","6813254.487","2016","9","4"
"Capreolus capreolus","171072.288","6821944.831","2016","9","4"
"Capreolus capreolus","177367.880761","6787836.63758","2016","9","4"
"Capreolus capreolus","177203.161118","6811392.29732","2016","9","4"
"Capreolus capreolus","176968.519","6810339.412","2016","9","4"
"Capreolus capreolus","176489.974586","6788659.57674","2016","9","4"
"Capreolus capreolus","177552.26654","6806358.44015","2016","9","4"
"Capreolus capreolus","177073.694146","6800485.58537","2016","9","4"
"Meles meles","177675.416","6847550.181","2016","7","3"
"Capreolus capreolus","209068.504446","6851087.55219","2016","9","4"
"Capreolus capreolus","159658.800057","6844389.30037","2016","9","4"
"Meles meles","168313.993753","6824346.17562","2016","7","3"
"Meles meles","164730.988","6830017.04","2016","7","3"
"Capreolus capreolus","164366.469369","6830489.98258","2016","9","4"
"Meles meles","204967.686708","6773751.87468","2016","7","3"
"Meles meles","180340.359178","6785706.22586","2016","7","3"
"Meles meles","181646.847377","6784783.77382","2016","7","3"
"Capreolus capreolus","373752.739544","6806400.88001","2019","9","4"
"Meles meles","207032.997703","6773021.49377","2016","7","3"
"Meles meles","209827.536706","6771726.74304","2016","7","3"
"Cervus elaphus","188007.290841","6778827.09094","2016","8","4"
"Meles meles","181966.072046","6784402.02823","2016","7","3"
"Meles meles","205065.316464","6773731.11382","2016","7","3"
"Meles meles","198643.211997","6775385.27516","2016","7","3"
"Meles meles","206352.788755","6773333.71165","2016","7","3"
"Meles meles","177143.291148","6788032.25357","2016","7","3"
"Meles meles","177058.600151","6788085.21695","2016","7","3"
"Meles meles","175193.358487","6789282.85492","2016","7","3"
"Capreolus capreolus","176750.159","6808495.109","2016","9","4"
"Meles meles","206968.572438","6814889.13128","2016","7","3"
"Capreolus capreolus","160014.862202","6844567.64444","2016","9","4"
"Meles meles","154457.801725","6842055.75787","2016","7","3"
"Capreolus capreolus","158382.697","6843808.29","2016","9","4"
"Meles meles","214374.041","6769212.865","2016","7","3"
"Sus scrofa","208343.244","6772293.637","2016","10","3"
"Meles meles","179529.526678","6786088.14109","2016","7","3"
"Meles meles","162573.856352","6845368.72956","2016","7","3"
"Capreolus capreolus","168944.773589","6823764.2622","2016","9","4"
"Capreolus capreolus","165344.430324","6826924.07696","2016","9","4"
"Meles meles","177568.224","6814069.108","2016","7","3"
"Meles meles","206423.972","6814638.463","2016","7","3"
"Meles meles","193261.906212","6811129.15177","2016","7","3"
"Capreolus capreolus","173431.702361","6791531.69054","2016","9","4"
"Capreolus capreolus","175091.075416","6789560.87576","2016","9","4"
"Meles meles","381337.157","6815992.873","2019","7","3"
"Meles meles","205932.518841","6814550.53473","2016","7","3"
"Meles meles","183291.622064","6783050.19752","2016","7","3"
"Capreolus capreolus","207820.880546","6772585.81752","2016","9","4"
"Meles meles","181572.994927","6784850.70846","2016","7","3"
"Meles meles","178470.19376","6847611.85263","2016","7","3"
"Capreolus capreolus","172491.559234","6821354.49359","2016","9","4"
"Meles meles","169419.377","6823001.204","2016","7","3"
"Sus scrofa","351518.870958","6698282.02664","2014","10","3"
"Capreolus capreolus","213712.1418","6769811.00005","2016","9","4"
"Meles meles","202276.267483","6852673.59368","2016","7","3"
"Meles meles","193858.118036","6850920.33481","2016","7","3"
"Meles meles","167113.523908","6845617.12635","2016","7","3"
"Meles meles","176947.599411","6847233.21615","2016","7","3"
"Capreolus capreolus","381107.449058","6821840.56157","2019","9","4"
"Sus scrofa","351518.870958","6698282.02664","2014","10","3"
"Capreolus capreolus","349904.24969","6738286.60994","2014","9","4"
"Sus scrofa","346250.241","6694165.09","2014","10","3"
"Meles meles","342206.272779","6698251.68915","2014","7","3"
"Meles meles","335294.903","6704644.829","2014","7","3"
"Capreolus capreolus","385712.094318","6814403.96825","2019","9","4"
"Capreolus capreolus","380159.154459","6826309.37407","2019","9","4"
"Meles meles","358150.602197","6793258.55076","2019","7","3"
"Meles meles","381072.449927","6821440.54107","2019","7","3"
"Meles meles","381693.629782","6813155.45365","2019","7","3"
"Meles meles","381353.292879","6815196.26028","2019","7","3"
"Capreolus capreolus","380441.858755","6824231.39282","2019","9","4"
"Meles meles","318864.742","6715141.457","2014","7","3"
"Meles meles","378386.1225","6681465.93094","2014","7","3"
"Sus scrofa","370319.947036","6682362.53925","2014","10","3"
"Sus scrofa","378783.087536","6810597.71244","2019","10","3"
"Meles meles","381688.951016","6813125.98995","2019","7","3"
"Meles meles","351550.589803","6783428.72824","2019","7","3"
"Meles meles","347312.253032","6750921.0626","2019","7","3"
"Meles meles","352057.215814","6785778.86056","2019","7","3"
"Sus scrofa","349219.181676","6756420.81685","2019","10","3"
"Sus scrofa","367553.839596","6787589.25608","2019","10","3"
"Sus scrofa","367553.839596","6787589.25608","2019","10","3"
"Sus scrofa","396723.974877","6784323.58554","2019","10","3"
"Meles meles","318782.9745","6807404.13878","2019","7","3"
"Sus scrofa","334814.108365","6797200.31267","2019","10","3"
"Capreolus capreolus","335135.535355","6784217.95117","2019","9","4"
"Meles meles","327241.817579","6781840.70512","2019","7","3"
"Meles meles","318782.9745","6807404.13878","2019","7","3"
"Sus scrofa","334814.108365","6797200.31267","2019","10","3"
"Capreolus capreolus","335135.535355","6784217.95117","2019","9","4"
"Meles meles","327241.817579","6781840.70512","2019","7","3"
"Sus scrofa","381094.772515","6821890.23232","2019","10","3"
"Capreolus capreolus","380271.545698","6827550.74381","2019","9","4"
"Meles meles","384911.456988","6783062.23578","2019","7","3"
"Capreolus capreolus","379666.65055","6783866.6618","2019","9","4"
"Sus scrofa","388600.113447","6782667.83456","2019","10","3"
"Meles meles","310515.5694","6801855.9035","2019","7","3"
"Meles meles","323075.37281","6802073.84248","2019","7","3"
"Meles meles","318885.12337","6807120.08457","2019","7","3"
"Meles meles","322338.274404","6802459.82573","2019","7","3"
"Meles meles","320221.248125","6804461.12682","2019","7","3"
"Meles meles","338732.557191","6785090.70801","2019","7","3"
"Meles meles","318965.0097","6806978.6855","2019","7","3"
"Meles meles","310515.5694","6801855.9035","2019","7","3"
"Meles meles","323075.37281","6802073.84248","2019","7","3"
"Meles meles","318885.12337","6807120.08457","2019","7","3"
"Meles meles","322338.274404","6802459.82573","2019","7","3"
"Meles meles","320221.248125","6804461.12682","2019","7","3"
"Meles meles","338732.557191","6785090.70801","2019","7","3"
"Meles meles","318965.0097","6806978.6855","2019","7","3"
"Meles meles","349678.776733","6763259.91135","2019","7","3"
"Capreolus capreolus","348570.005064","6753496.2806","2019","9","4"
"Capreolus capreolus","346961.695996","6747680.50345","2019","9","4"
"Capreolus capreolus","349525.003703","6762446.75572","2019","9","4"
"Capreolus capreolus","349790.121047","6764921.53413","2019","9","4"
"Capreolus capreolus","351067.7513","6781699.6979","2019","9","4"
"Capreolus capreolus","351060.479494","6770645.89855","2019","9","4"
"Capreolus capreolus","347364.642","6744847.722","2019","9","4"
