"nom_vern","nom_sci","id_obs","date","annee","xcoord","ycoord","source"
"Chevreuil européen","Capreolus capreolus","4725","31-mars-17",2017,312190.032891,6730117.57701,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","31-mars-17",2017,366838.498534,6817387.82318,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","31-mars-17",2017,243179.214702,6755753.25837,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","31-mars-17",2017,243252.421529,6755583.31577,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","137","02-avr-17",2017,328353.080415,6747254.83262,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","253","02-avr-17",2017,158956.112657,6828031.76658,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1005","02-avr-17",2017,222522.632609,6779061.05358,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4797","02-avr-17",2017,210865.723164,6817349.05274,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4725","02-avr-17",2017,312529.958682,6729390.32354,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","02-avr-17",2017,242431.364024,6759586.09497,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","67","02-avr-17",2017,166275.341825,6791817.39264,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","03-avr-17",2017,240797.212239,6743125.02364,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","03-avr-17",2017,240081.782924,6744566.3204,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","03-avr-17",2017,244375.476649,6761164.61468,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","04-avr-17",2017,291843.459623,6729982.8814,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","04-avr-17",2017,243010.692994,6760396.26781,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","04-avr-17",2017,368970.417822,6828734.76959,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","04-avr-17",2017,366823.209048,6817339.15768,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","05-avr-17",2017,291755.962023,6729972.53938,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","64","05-avr-17",2017,247021.502514,6754079.71416,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4725","06-avr-17",2017,312862.018215,6729625.95924,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","295","06-avr-17",2017,260011.33605,6761457.75697,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","07-avr-17",2017,288609.777469,6761783.9113,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","07-avr-17",2017,366495.673811,6824076.57681,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","07-avr-17",2017,291976.715662,6730073.03454,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","07-avr-17",2017,362004.515946,6810556.79868,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4808","08-avr-17",2017,234679.865402,6760559.84159,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4808","08-avr-17",2017,245053.883761,6759270.53444,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","08-avr-17",2017,367584.713092,6818764.3227,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","09-avr-17",2017,234580.700536,6753066.37849,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","09-avr-17",2017,233695.813934,6754622.55669,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","09-avr-17",2017,170531.306649,6824709.61989,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1231","09-avr-17",2017,343170.819394,6856054.02613,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","10-avr-17",2017,234966.671476,6755890.31571,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","10-avr-17",2017,166017.745308,6826071.06552,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4725","10-avr-17",2017,312222.036768,6730110.12522,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4797","10-avr-17",2017,215180.179811,6821015.97418,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4797","10-avr-17",2017,215296.875971,6821293.12966,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","11-avr-17",2017,367201.279158,6825313.74801,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1262","11-avr-17",2017,222606.324513,6761052.79087,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","11-avr-17",2017,238720.265548,6744414.44348,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","264","11-avr-17",2017,252394.523915,6742575.78354,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","12-avr-17",2017,166039.973077,6826068.77281,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3634","13-avr-17",2017,232149.800474,6848805.57753,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","14-avr-17",2017,293050.467648,6729315.69673,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","137","14-avr-17",2017,318254.060294,6747253.00205,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","137","14-avr-17",2017,317867.14753,6747364.55267,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","137","14-avr-17",2017,318323.737843,6748154.46789,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","344","15-avr-17",2017,169366.685969,6794033.23707,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","15-avr-17",2017,127398.256699,6834596.12562,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","16-avr-17",2017,259340.059072,6745305.77785,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","16-avr-17",2017,220436.884884,6775289.57106,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","16-avr-17",2017,220913.725037,6775346.66414,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","16-avr-17",2017,220409.200448,6775204.70833,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","16-avr-17",2017,127398.256699,6834596.12562,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","17-avr-17",2017,238013.71588,6758066.57042,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","17-avr-17",2017,278144.481121,6738731.88426,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4725","18-avr-17",2017,312510.545259,6729494.14912,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","18-avr-17",2017,236905.307393,6759797.2147,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4797","18-avr-17",2017,214057.620064,6819536.45922,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","19-avr-17",2017,220306.422259,6775456.02983,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","19-avr-17",2017,220571.672904,6775225.39774,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","19-avr-17",2017,232315.026677,6749253.89536,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4033","19-avr-17",2017,245158.688624,6743059.10692,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4033","19-avr-17",2017,246724.637677,6744139.9432,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4033","19-avr-17",2017,282702.159266,6733460.15548,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","78","20-avr-17",2017,271669.779008,6741742.34674,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","20-avr-17",2017,234157.453901,6752070.63515,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4040","21-avr-17",2017,356562.92919,6760281.67427,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","21-avr-17",2017,166037.094142,6826072.22189,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2240","21-avr-17",2017,349607.189624,6822355.21965,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","443","22-avr-17",2017,325502.742807,6845989.98535,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","22-avr-17",2017,233078.052127,6752228.52524,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2914","22-avr-17",2017,353622.68217,6814501.49909,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4033","22-avr-17",2017,277448.00743,6758270.24499,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","23-avr-17",2017,238301.098864,6756686.10119,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","23-avr-17",2017,368735.693346,6825171.2046,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","23-avr-17",2017,366830.106629,6817356.18408,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","443","23-avr-17",2017,337502.636858,6834343.38798,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","24-avr-17",2017,291846.235672,6729956.40994,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1090","24-avr-17",2017,231288.479581,6755009.74987,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4845","24-avr-17",2017,310246.507202,6779736.4106,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","25-avr-17",2017,166006.686938,6826079.52853,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","48","25-avr-17",2017,334924.321101,6812414.2952,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4725","26-avr-17",2017,312624.081762,6729868.93601,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","26-avr-17",2017,165320.03137,6827415.16395,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3157","26-avr-17",2017,280383.790584,6750215.76158,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","27-avr-17",2017,366533.829206,6834467.77112,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","28-avr-17",2017,165334.619013,6827396.87382,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","28-avr-17",2017,238699.073544,6744369.06421,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2365","28-avr-17",2017,213556.273468,6774917.58422,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","662","28-avr-17",2017,369170.212961,6828829.46117,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2914","29-avr-17",2017,341794.971903,6752167.95763,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","29-avr-17",2017,291985.644501,6729972.75537,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","460","01-mai-17",2017,236641.58341,6760455.96785,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","01-mai-17",2017,292020.456844,6729864.01278,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1991","01-mai-17",2017,231902.207427,6812055.19938,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","02-mai-17",2017,238716.252937,6744423.42862,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","02-mai-17",2017,234112.266086,6752055.70063,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2365","02-mai-17",2017,213630.140644,6774947.18834,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","443","02-mai-17",2017,321320.389815,6842654.64439,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","902","02-mai-17",2017,242918.654792,6760280.65846,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","03-mai-17",2017,290473.18594,6759600.00121,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","03-mai-17",2017,245248.893425,6743130.95373,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","03-mai-17",2017,238733.134434,6744434.38493,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","295","03-mai-17",2017,270531.79248,6803228.18058,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","749","04-mai-17",2017,138514.27435,6841157.64513,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","295","04-mai-17",2017,261876.872887,6793454.42927,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","06-mai-17",2017,238724.352987,6744425.40303,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","07-mai-17",2017,238853.663775,6744434.12762,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","50","07-mai-17",2017,351527.658599,6813099.25525,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","50","07-mai-17",2017,347638.091645,6817109.25528,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","616","07-mai-17",2017,324315.045231,6801515.83828,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","137","08-mai-17",2017,327432.885177,6745188.16969,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","48","08-mai-17",2017,336206.650772,6810811.31629,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","42","08-mai-17",2017,378674.980019,6757439.40096,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","204","08-mai-17",2017,362192.297335,6798610.82906,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","571","08-mai-17",2017,279201.356347,6766655.52716,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","196","09-mai-17",2017,350483.785604,6797064.10912,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","09-mai-17",2017,127386.593703,6834574.97925,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1305","10-mai-17",2017,203357.057467,6815072.69022,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","189","10-mai-17",2017,160213.132559,6777005.30544,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","10-mai-17",2017,220943.149009,6775335.42182,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2298","10-mai-17",2017,268604.0486,6748295.0988,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","11-mai-17",2017,127386.593703,6834574.97925,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","12-mai-17",2017,127386.593703,6834574.97925,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1468","12-mai-17",2017,184516.953681,6780728.39717,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","888","12-mai-17",2017,153528.922815,6787853.26773,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2240","13-mai-17",2017,345667.254078,6815719.26886,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","13-mai-17",2017,238737.165801,6744413.22944,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","13-mai-17",2017,127386.593703,6834574.97925,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","14-mai-17",2017,238737.165801,6744413.22944,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2880","14-mai-17",2017,351606.391573,6792733.98873,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","571","14-mai-17",2017,282601.533957,6757010.03162,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","14-mai-17",2017,127384.190772,6834582.20047,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","15-mai-17",2017,240002.906819,6743848.80013,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","694","15-mai-17",2017,262324.800442,6744935.59108,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","5274","15-mai-17",2017,236809.190398,6749118.59259,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","451","16-mai-17",2017,149734.150477,6788888.07926,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","295","16-mai-17",2017,191339.737784,6828434.83859,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","295","16-mai-17",2017,191727.227107,6827540.63297,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1844","17-mai-17",2017,292067.447626,6730031.82157,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","111","17-mai-17",2017,248091.309708,6741654.72839,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","50","18-mai-17",2017,353184.786502,6793570.41626,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","295","18-mai-17",2017,235237.871597,6768778.28433,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2121","19-mai-17",2017,257471.032075,6738090.58354,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1084","19-mai-17",2017,271470.643858,6749873.16206,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1084","20-mai-17",2017,266786.596503,6747636.34659,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","20-mai-17",2017,174218.826163,6826363.88167,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","64","20-mai-17",2017,246873.568228,6752842.67564,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","196","21-mai-17",2017,358330.904693,6797766.5367,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","21-mai-17",2017,235983.392129,6747388.94565,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3143","21-mai-17",2017,168837.146268,6842237.96234,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1631","23-mai-17",2017,352603.152919,6837923.31949,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","23-mai-17",2017,239091.642634,6748322.22073,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","443","23-mai-17",2017,334008.745192,6810477.33582,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2769","23-mai-17",2017,225860.943971,6756209.95086,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","23-mai-17",2017,127384.190772,6834582.20047,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2102","24-mai-17",2017,392335.513856,6828844.23873,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","972","24-mai-17",2017,172989.190194,6817111.7568,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","24-mai-17",2017,127384.190772,6834582.20047,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1084","25-mai-17",2017,279025.184493,6749820.9152,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4952","25-mai-17",2017,342658.354475,6855116.93443,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","571","25-mai-17",2017,284949.865144,6756018.2634,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4952","25-mai-17",2017,342638.212926,6855113.16272,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4952","26-mai-17",2017,342642.046327,6855108.35955,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2213","26-mai-17",2017,337644.315293,6785038.18299,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","196","26-mai-17",2017,358867.658518,6796599.08158,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1004","27-mai-17",2017,351801.347392,6815482.8048,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","28-mai-17",2017,127384.190772,6834582.20047,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1264","29-mai-17",2017,160392.401244,6780667.11371,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","189","30-mai-17",2017,328440.489438,6744650.59865,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","578","30-mai-17",2017,237142.249834,6762371.05665,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","888","30-mai-17",2017,152692.315615,6787769.85024,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","31-mai-17",2017,238702.077616,6744388.47275,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1264","01-juin-17",2017,151645.281153,6789394.32365,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1631","01-juin-17",2017,357522.312015,6833686.63604,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","271","01-juin-17",2017,248139.5783,6865600.84862,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","01-juin-17",2017,165489.835731,6827402.51618,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","01-juin-17",2017,127384.190772,6834582.20047,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","295","01-juin-17",2017,164259.77603,6848433.25656,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1264","02-juin-17",2017,151833.981292,6789383.10044,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2095","03-juin-17",2017,154094.198619,6795710.0273,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2687","04-juin-17",2017,361713.46644,6800743.80422,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2687","04-juin-17",2017,361816.184785,6800476.81663,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2095","04-juin-17",2017,151177.861337,6786269.28318,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","219","04-juin-17",2017,127384.190772,6834582.20047,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1468","05-juin-17",2017,184650.695986,6780748.78824,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1468","05-juin-17",2017,184668.630725,6781241.24237,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","972","05-juin-17",2017,180101.757514,6819789.89423,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","833","05-juin-17",2017,190988.201565,6765602.35885,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","48","08-juin-17",2017,334947.640937,6812428.45012,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","253","09-juin-17",2017,340890.387919,6840898.9958,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","147","10-juin-17",2017,220976.26574,6871366.52226,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","64","10-juin-17",2017,246955.796573,6753380.82253,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2201","11-juin-17",2017,231950.824138,6760496.46498,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2201","11-juin-17",2017,245164.037775,6743056.60617,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2213","12-juin-17",2017,362476.791734,6835918.11974,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","13-juin-17",2017,221210.759082,6775221.43962,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","13-juin-17",2017,240082.020181,6745332.97612,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1026","13-juin-17",2017,337424.470108,6784808.81639,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","85","14-juin-17",2017,293047.750036,6728128.06343,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1518","14-juin-17",2017,280166.391621,6816419.02438,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1631","15-juin-17",2017,340493.381149,6818679.53904,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","571","15-juin-17",2017,333657.349832,6775887.15919,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","196","16-juin-17",2017,353445.734825,6814768.41863,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","196","16-juin-17",2017,353945.673667,6814085.5297,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","196","16-juin-17",2017,353973.049471,6814355.91776,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1090","16-juin-17",2017,231435.248145,6754835.19754,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2914","16-juin-17",2017,353478.481357,6814852.43297,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4033","17-juin-17",2017,298245.212372,6738958.81836,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","91","18-juin-17",2017,242040.701518,6753277.05557,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","67","18-juin-17",2017,177418.693223,6784563.93067,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","96","19-juin-17",2017,240453.763377,6745090.55094,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","19-juin-17",2017,161939.496767,6833247.95273,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","19-juin-17",2017,165337.49545,6827350.68765,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","4112","20-juin-17",2017,247141.868785,6771991.44419,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2213","20-juin-17",2017,362476.791734,6835918.11974,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","21-juin-17",2017,236886.220871,6759765.86417,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","22-juin-17",2017,167996.834169,6824476.934,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","196","23-juin-17",2017,350496.372361,6797502.96025,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","23-juin-17",2017,234892.580683,6755938.58181,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1515","24-juin-17",2017,169026.888849,6822362.77306,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","25-juin-17",2017,233648.516426,6753474.90706,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2003","25-juin-17",2017,244103.318142,6797048.04126,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2587","26-juin-17",2017,206551.658385,6835516.71245,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","869","26-juin-17",2017,232398.219017,6769869.36067,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","571","27-juin-17",2017,346438.920981,6751741.23593,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","571","27-juin-17",2017,343822.933698,6752145.21715,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","189","27-juin-17",2017,328469.714706,6744640.94797,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","3117","27-juin-17",2017,370208.224007,6825541.10888,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2003","30-juin-17",2017,241524.855884,6795352.99052,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","1982","01-juil-17",2017,369187.894174,6805451.47225,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","71","02-juil-17",2017,139859.050438,6825837.79725,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","196","02-juil-17",2017,358425.467974,6797950.83099,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","90","02-juil-17",2017,236064.716787,6754893.05122,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2907","03-juil-17",2017,217950.806351,6762636.12906,"Faune Bretagne 1"
"Chevreuil européen","Capreolus capreolus","2533","06-juil-17",2017,220280.627443,6775238.42586,"Faune Bretagne 1"
